mehana	Turkish
Mehmed	Turkish
mejdan	Turkish
mekteb	Turkish
melem	Turkish
meneviš	Turkish
mengele	Turkish
merak	Turkish
mermer	Turkish
mezar	Turkish
mezarluk	Turkish
meze	Turkish
miraz	Turkish
muftija	Turkish
muharem	Turkish
muhendis	Turkish
mujezin	Turkish
mumija	Turkish
mumin	Turkish
munara	Turkish
murdar	Turkish
musafir	Turkish
mušema	Turkish
mušmula	Turkish
nabasati	Turkish
namaz	Turkish
nana	Turkish
nar	Turkish
naranča	Turkish
nazar	Turkish
nena	Turkish
odaja	Turkish
odžak	Turkish
oka	Turkish
oklagija	Turkish
oluk	Turkish
ortak	Turkish
palanka	Turkish
pamuk	Turkish
papuča	Turkish
para	Turkish
pare	Turkish
parče	Turkish
pastrma	Turkish
patika	Turkish
patlidžan	Turkish
pačavra	Turkish
paša	Turkish
pehlivan	Turkish
pejgamber	Turkish
pekmez	Turkish
Pendžab	Turkish
peškir	Turkish
pilav	Turkish
pirinač	Turkish
podrum	Turkish
rahat-lokum	Turkish
rakija	Turkish
ramazan	Turkish
Ramazan	Turkish
ratluk	Turkish
redžeb	Turkish
redžep	Turkish
rende	Turkish
sadžak	Turkish
saja	Turkish
sakagija	Turkish
saksija	Turkish
sala	Turkish
samur	Turkish
sanduk	Turkish
sanduče	Turkish
sarma	Turkish
saruk	Turkish
sat	Turkish
sač	Turkish
sačma	Turkish
sedef	Turkish
selam alejkum	Turkish
selvija	Turkish
sevdah	Turkish
sevdalija	Turkish
sevdalinka	Turkish
sevdi	Turkish
sihirbaz	Turkish
sijaset	Turkish
sindžir	Turkish
sinija	Turkish
sičan	Turkish
skela	Turkish
sofra	Turkish
somun	Turkish
spahija	Turkish
srča	Turkish
sudžuk	Turkish
sulundar	Turkish
Sur	Turkish
surla	Turkish
surudžija	Turkish
sutlija	Turkish
sutlijaš	Turkish
tabak	Turkish
taban	Turkish
taht	Turkish
tak	Turkish
talas	Turkish
tanbur	Turkish
tane	Turkish
tanjir	Turkish
tanjur	Turkish
tapija	Turkish
tas	Turkish
tavaf	Turkish
tavan	Turkish
tavla	Turkish
tekbir	Turkish
tel	Turkish
teli	Turkish
tenef	Turkish
tepsija	Turkish
terzijan	Turkish
teskera	Turkish
tespih	Turkish
teste	Turkish
testera	Turkish
timar	Turkish
tokmak	Turkish
top	Turkish
topuz	Turkish
torba	Turkish
tumarati	Turkish
tur	Turkish
turpija	Turkish
tuzluk	Turkish
ukabuliti	Turkish
ular	Turkish
urnek	Turkish
uzengija	Turkish
vakat	Turkish
vakuf	Turkish
vala	Turkish
veresija	Turkish
zagar	Turkish
zaman	Turkish
zambak	Turkish
zanat	Turkish
zar	Turkish
zarf	Turkish
zarzavat	Turkish
zeher	Turkish
zeherli	Turkish
zehra	Turkish
zejtin	Turkish
zor	Turkish
zulum	Turkish
zumbul	Turkish
zurna	Turkish
Ćaba	Turkish
ćaga	Turkish
ćar	Turkish
ćela	Turkish
ćepenak	Turkish
ćepčija	Turkish
ćevap	Turkish
ćiler	Turkish
ćilibar	Turkish
ćilim	Turkish
ćotek	Turkish
ćošak	Turkish
ćufta	Turkish
ćumur	Turkish
ćuprija	Turkish
ćurak	Turkish
čagalj	Turkish
čaj	Turkish
čak	Turkish
čakšire	Turkish
čalabrcnuti	Turkish
čalma	Turkish
čam	Turkish
čanak	Turkish
čap	Turkish
čaršaf	Turkish
čauš	Turkish
čekmedže	Turkish
čekrk	Turkish
čelik	Turkish
čerga	Turkish
čibuk	Turkish
Čifutin	Turkish
čik	Turkish
čilaš	Turkish
čirak	Turkish
čivija	Turkish
čivit	Turkish
čizma	Turkish
čiča	Turkish
čičak	Turkish
čižma	Turkish
čoban	Turkish
čoha	Turkish
čokot	Turkish
čorba	Turkish
čunak	Turkish
čăk	Turkish
đerdan	Turkish
đerdek	Turkish
